session_id,session_date,channel,device,product_view,add_to_cart,checkout,purchase
S0000478,2025-06-22,Email,Mobile,0,0,0,0
S0000479,2025-04-20,Organic,Mobile,0,0,0,0
S0000480,2026-06-07,Social,Mobile,0,0,0,0
S0000481,2025-05-23,Email,Mobile,1,1,1,1
S0000482,2026-08-20,Social,Mobile,1,0,0,0
S0000483,2026-08-23,Social,Mobile,0,0,0,0
S0000484,2026-04-22,Organic,Mobile,1,0,0,0
S0000485,2025-01-27,Organic,Mobile,1,1,1,0
S0000486,2025-03-06,Organic,Mobile,1,0,0,0
S0000487,2025-02-18,Email,Mobile,1,1,1,1
S0000488,2025-09-11,Direct,Desktop,1,0,0,0
S0000489,2026-02-04,Organic,Mobile,1,1,0,0
S0000490,2025-03-06,Organic,Mobile,1,0,0,0
S0000491,2026-04-11,Email,Tablet,0,0,0,0
S0000492,2026-04-14,Paid Search,Mobile,1,0,0,0
S0000493,2026-02-14,Paid Search,Mobile,1,1,1,1
S0000494,2025-10-03,Social,Mobile,1,1,0,0
S0000495,2025-11-11,Email,Mobile,1,0,0,0
S0000496,2025-07-01,Paid Search,Mobile,1,1,1,1
S0000497,2025-11-28,Direct,Mobile,0,0,0,0
S0000498,2025-09-17,Email,Mobile,0,0,0,0
S0000499,2025-08-05,Organic,Mobile,0,0,0,0
S0000500,2025-09-18,Social,Mobile,0,0,0,0
S0000501,2026-07-30,Direct,Mobile,0,0,0,0
S0000502,2026-08-25,Organic,Mobile,0,0,0,0
S0000503,2025-01-29,Social,Mobile,1,0,0,0
S0000504,2026-03-24,Paid Search,Desktop,1,1,1,1
S0000505,2026-07-24,Email,Desktop,1,1,1,1
S0000506,2026-06-16,Paid Search,Mobile,0,0,0,0
S0000507,2026-08-04,Organic,Desktop,0,0,0,0
S0000508,2025-01-18,Paid Search,Mobile,1,0,0,0
S0000509,2026-04-05,Organic,Mobile,1,1,1,1
S0000510,2026-02-04,Direct,Mobile,1,0,0,0
S0000511,2025-11-15,Direct,Mobile,0,0,0,0
S0000512,2025-08-15,Paid Search,Desktop,1,1,1,0
S0000513,2026-02-03,Direct,Mobile,1,1,0,0
S0000514,2026-02-01,Direct,Mobile,0,0,0,0
S0000515,2026-05-28,Social,Desktop,0,0,0,0
S0000516,2025-03-29,Paid Search,Mobile,0,0,0,0
S0000517,2025-01-09,Social,Mobile,1,0,0,0
S0000518,2025-03-21,Email,Mobile,1,0,0,0
S0000519,2026-02-24,Email,Mobile,1,0,0,0
S0000520,2025-07-12,Paid Search,Desktop,1,1,0,0
S0000521,2025-10-18,Social,Mobile,1,0,0,0
S0000522,2025-10-20,Direct,Mobile,1,0,0,0
S0000523,2026-06-11,Email,Desktop,1,0,0,0
S0000524,2025-11-20,Organic,Desktop,0,0,0,0
S0000525,2025-01-10,Social,Desktop,1,0,0,0
S0000526,2026-07-08,Paid Search,Mobile,1,0,0,0
S0000527,2025-01-15,Organic,Desktop,1,0,0,0
S0000528,2026-07-11,Paid Search,Tablet,1,0,0,0
S0000529,2026-07-01,Organic,Desktop,0,0,0,0
S0000530,2025-05-18,Organic,Mobile,1,0,0,0
S0000531,2025-08-16,Organic,Mobile,1,0,0,0
S0000532,2025-05-08,Paid Search,Desktop,0,0,0,0
S0000533,2026-04-21,Organic,Mobile,0,0,0,0
S0000534,2026-05-19,Social,Desktop,0,0,0,0
S0000535,2025-03-19,Direct,Mobile,1,1,1,1
S0000536,2025-02-05,Social,Mobile,1,0,0,0
S0000537,2025-09-30,Paid Search,Mobile,0,0,0,0
S0000538,2025-05-30,Email,Mobile,0,0,0,0
S0000539,2025-03-23,Organic,Desktop,0,0,0,0
S0000540,2026-01-28,Direct,Mobile,1,0,0,0
S0000541,2026-05-15,Paid Search,Desktop,1,0,0,0
S0000542,2025-06-27,Email,Mobile,1,0,0,0
S0000543,2025-12-28,Paid Search,Mobile,0,0,0,0
S0000544,2025-02-24,Organic,Desktop,0,0,0,0
S0000545,2026-01-29,Paid Search,Mobile,1,0,0,0
S0000546,2025-01-17,Direct,Mobile,1,1,0,0
S0000547,2025-07-14,Social,Mobile,1,0,0,0
S0000548,2025-10-09,Direct,Mobile,1,0,0,0
S0000549,2026-08-10,Organic,Mobile,1,1,1,1
S0000550,2026-06-10,Paid Search,Tablet,1,0,0,0
S0000551,2026-04-06,Social,Desktop,0,0,0,0
S0000552,2026-08-12,Email,Mobile,1,1,1,1
S0000553,2026-04-26,Organic,Desktop,1,0,0,0
S0000554,2026-06-14,Paid Search,Mobile,0,0,0,0
S0000555,2025-05-19,Organic,Mobile,1,0,0,0
S0000556,2025-10-28,Organic,Desktop,0,0,0,0
S0000557,2025-01-02,Organic,Mobile,1,1,0,0
S0000558,2026-08-15,Direct,Desktop,0,0,0,0
S0000559,2025-10-08,Paid Search,Mobile,1,1,1,1
S0000560,2025-01-07,Organic,Mobile,0,0,0,0
S0000561,2026-02-02,Email,Desktop,1,0,0,0
S0000562,2026-07-28,Organic,Tablet,1,0,0,0
S0000563,2026-05-17,Direct,Mobile,1,1,1,0
S0000564,2026-02-20,Paid Search,Desktop,1,0,0,0
S0000565,2026-04-01,Organic,Mobile,0,0,0,0
S0000566,2025-12-22,Organic,Mobile,1,0,0,0
S0000567,2026-02-01,Social,Desktop,1,0,0,0
S0000568,2026-05-26,Organic,Mobile,1,0,0,0
S0000569,2026-05-25,Direct,Desktop,0,0,0,0
S0000570,2025-04-12,Organic,Desktop,1,0,0,0
S0000571,2025-11-19,Email,Tablet,1,0,0,0
S0000572,2025-07-28,Paid Search,Desktop,0,0,0,0
S0000573,2026-05-04,Social,Desktop,1,0,0,0
S0000574,2025-07-30,Organic,Desktop,1,0,0,0
S0000575,2025-10-11,Organic,Desktop,0,0,0,0
S0000576,2026-01-07,Email,Mobile,0,0,0,0
S0000577,2026-04-10,Paid Search,Mobile,0,0,0,0
S0000578,2026-05-13,Paid Search,Desktop,1,0,0,0
S0000579,2025-03-23,Direct,Mobile,1,0,0,0
S0000580,2025-03-16,Direct,Mobile,0,0,0,0
S0000581,2026-03-18,Paid Search,Mobile,1,1,1,1
S0000582,2026-07-30,Social,Mobile,1,0,0,0
S0000583,2026-03-09,Social,Desktop,1,0,0,0
S0000584,2026-04-13,Paid Search,Mobile,0,0,0,0
S0000585,2026-06-27,Organic,Mobile,0,0,0,0
S0000586,2025-06-16,Social,Mobile,0,0,0,0
S0000587,2025-05-17,Direct,Mobile,1,0,0,0
S0000588,2025-10-12,Organic,Mobile,1,0,0,0
S0000589,2025-08-31,Organic,Desktop,1,0,0,0
S0000590,2026-02-08,Email,Mobile,1,1,1,1
S0000591,2025-07-11,Direct,Desktop,1,0,0,0
S0000592,2026-07-26,Organic,Desktop,1,0,0,0
S0000593,2026-08-07,Paid Search,Desktop,1,1,1,1
S0000594,2025-12-20,Paid Search,Tablet,1,1,1,1
S0000595,2025-03-06,Email,Mobile,1,1,0,0
S0000596,2025-06-09,Paid Search,Mobile,0,0,0,0
S0000597,2025-11-05,Organic,Desktop,1,0,0,0
S0000598,2025-07-12,Email,Mobile,0,0,0,0
S0000599,2025-12-20,Organic,Mobile,1,0,0,0
S0000600,2026-02-18,Organic,Mobile,1,0,0,0
S0000601,2025-05-03,Direct,Desktop,0,0,0,0
S0000602,2026-01-11,Organic,Tablet,1,1,0,0
S0000603,2025-09-25,Organic,Mobile,1,0,0,0
S0000604,2025-01-27,Paid Search,Mobile,1,0,0,0
S0000605,2025-09-23,Social,Mobile,1,0,0,0
S0000606,2026-01-28,Organic,Tablet,1,1,0,0
S0000607,2025-07-04,Paid Search,Desktop,1,0,0,0
S0000608,2025-03-18,Social,Mobile,1,1,1,1
S0000609,2025-12-02,Direct,Mobile,0,0,0,0
S0000610,2025-08-04,Organic,Mobile,0,0,0,0
S0000611,2026-01-25,Paid Search,Mobile,0,0,0,0
S0000612,2025-01-30,Organic,Mobile,0,0,0,0
S0000613,2026-06-11,Paid Search,Mobile,0,0,0,0
S0000614,2026-01-28,Organic,Mobile,1,0,0,0
S0000615,2026-02-06,Social,Desktop,1,0,0,0
S0000616,2025-04-10,Paid Search,Desktop,1,0,0,0
S0000617,2025-02-22,Paid Search,Desktop,1,0,0,0
S0000618,2025-04-12,Organic,Desktop,1,1,1,1
S0000619,2025-11-02,Email,Desktop,0,0,0,0
S0000620,2025-03-13,Organic,Mobile,0,0,0,0
S0000621,2026-04-07,Organic,Mobile,1,1,1,1
S0000622,2025-11-30,Direct,Desktop,0,0,0,0
S0000623,2026-08-19,Direct,Mobile,0,0,0,0
S0000624,2026-02-17,Direct,Mobile,1,0,0,0
S0000625,2025-08-25,Paid Search,Mobile,1,0,0,0
S0000626,2026-06-19,Paid Search,Mobile,1,1,0,0
S0000627,2025-11-18,Paid Search,Mobile,1,0,0,0
S0000628,2025-07-24,Paid Search,Mobile,1,0,0,0
S0000629,2026-04-16,Email,Mobile,1,0,0,0
S0000630,2026-03-19,Paid Search,Desktop,0,0,0,0
S0000631,2025-11-16,Social,Mobile,1,0,0,0
S0000632,2025-06-25,Direct,Mobile,1,0,0,0
S0000633,2025-07-07,Organic,Mobile,1,0,0,0
S0000634,2026-02-08,Direct,Tablet,1,0,0,0
S0000635,2025-04-18,Email,Desktop,0,0,0,0
S0000636,2026-05-29,Direct,Desktop,0,0,0,0
S0000637,2025-10-19,Paid Search,Mobile,1,1,1,1
S0000638,2025-12-03,Social,Mobile,0,0,0,0
S0000639,2025-10-31,Direct,Tablet,1,1,1,1
S0000640,2025-11-09,Direct,Mobile,1,1,1,1
S0000641,2025-11-25,Organic,Desktop,1,0,0,0
S0000642,2026-07-15,Organic,Mobile,1,0,0,0
S0000643,2025-04-16,Paid Search,Desktop,0,0,0,0
S0000644,2026-02-26,Paid Search,Desktop,1,0,0,0
S0000645,2026-08-08,Email,Desktop,1,1,1,1
S0000646,2025-06-30,Email,Desktop,0,0,0,0
S0000647,2025-05-13,Organic,Mobile,0,0,0,0
S0000648,2026-06-16,Paid Search,Desktop,1,0,0,0
S0000649,2025-02-05,Paid Search,Mobile,1,0,0,0
S0000650,2026-08-10,Email,Desktop,1,1,1,1
S0000651,2025-11-29,Organic,Mobile,0,0,0,0
S0000652,2025-04-23,Paid Search,Desktop,1,1,1,1
S0000653,2026-08-25,Email,Mobile,0,0,0,0
S0000654,2025-08-01,Direct,Mobile,1,0,0,0
S0000655,2025-07-28,Email,Mobile,1,0,0,0
S0000656,2025-11-13,Paid Search,Desktop,0,0,0,0
S0000657,2025-01-18,Direct,Mobile,0,0,0,0
S0000658,2026-03-16,Email,Mobile,1,0,0,0
S0000659,2026-04-16,Organic,Mobile,1,0,0,0
S0000660,2025-02-02,Organic,Mobile,1,0,0,0
S0000661,2026-07-15,Social,Mobile,1,1,1,0
S0000662,2026-03-28,Social,Desktop,0,0,0,0
S0000663,2026-05-13,Organic,Mobile,1,0,0,0
S0000664,2025-02-15,Social,Mobile,1,0,0,0
S0000665,2025-04-25,Paid Search,Desktop,1,0,0,0
S0000666,2025-05-03,Organic,Mobile,0,0,0,0
S0000667,2025-12-17,Organic,Desktop,1,0,0,0
S0000668,2026-03-15,Paid Search,Mobile,1,0,0,0
S0000669,2025-04-12,Organic,Mobile,1,1,0,0
S0000670,2026-05-26,Paid Search,Mobile,1,1,0,0
S0000671,2025-03-16,Direct,Mobile,1,0,0,0
S0000672,2025-03-22,Organic,Mobile,1,0,0,0
S0000673,2025-11-28,Email,Mobile,1,1,0,0
S0000674,2025-09-15,Social,Tablet,1,1,0,0
S0000675,2026-01-24,Email,Mobile,0,0,0,0
S0000676,2025-05-19,Direct,Tablet,1,0,0,0
S0000677,2025-02-03,Organic,Mobile,1,1,0,0
S0000678,2026-08-26,Email,Tablet,1,1,1,1
S0000679,2025-11-22,Organic,Desktop,1,1,0,0
S0000680,2026-06-19,Organic,Mobile,0,0,0,0
S0000681,2026-05-03,Social,Mobile,1,1,1,1
S0000682,2025-03-02,Social,Mobile,1,0,0,0
S0000683,2025-12-13,Paid Search,Desktop,1,1,1,1
S0000684,2025-01-17,Paid Search,Mobile,1,0,0,0
S0000685,2025-11-22,Paid Search,Mobile,1,0,0,0
S0000686,2025-04-09,Organic,Mobile,0,0,0,0
S0000687,2025-02-05,Direct,Mobile,1,1,1,1
S0000688,2026-07-04,Paid Search,Tablet,1,0,0,0
S0000689,2026-05-13,Organic,Desktop,0,0,0,0
S0000690,2025-08-01,Direct,Mobile,0,0,0,0
S0000691,2025-01-31,Organic,Mobile,1,0,0,0
S0000692,2025-10-05,Direct,Mobile,0,0,0,0
S0000693,2025-02-09,Paid Search,Mobile,0,0,0,0
S0000694,2026-07-07,Paid Search,Mobile,1,0,0,0
S0000695,2025-05-07,Direct,Mobile,0,0,0,0
S0000696,2025-11-26,Paid Search,Mobile,1,0,0,0
S0000697,2025-12-14,Organic,Mobile,1,0,0,0
S0000698,2026-02-15,Organic,Mobile,1,0,0,0
S0000699,2025-09-09,Organic,Mobile,1,0,0,0
S0000700,2025-03-18,Email,Mobile,1,0,0,0
S0000701,2025-11-17,Paid Search,Mobile,1,0,0,0
S0000702,2025-06-29,Paid Search,Mobile,1,1,0,0
S0000703,2026-05-06,Paid Search,Desktop,1,1,0,0
S0000704,2026-04-16,Organic,Mobile,1,1,1,1
S0000705,2025-11-05,Organic,Mobile,0,0,0,0
S0000706,2025-06-11,Organic,Desktop,1,0,0,0
S0000707,2025-03-16,Paid Search,Mobile,0,0,0,0
S0000708,2025-10-05,Email,Mobile,1,1,1,1
S0000709,2025-06-26,Email,Mobile,0,0,0,0
S0000710,2026-08-08,Organic,Mobile,1,0,0,0
S0000711,2026-03-17,Direct,Mobile,1,0,0,0
S0000712,2025-09-13,Email,Desktop,0,0,0,0
S0000713,2026-08-15,Direct,Mobile,0,0,0,0
S0000714,2025-11-26,Social,Mobile,1,0,0,0
S0000715,2025-02-24,Paid Search,Mobile,1,0,0,0
S0000716,2025-05-29,Paid Search,Mobile,1,0,0,0
S0000717,2025-10-30,Email,Mobile,0,0,0,0
S0000718,2025-03-14,Email,Desktop,0,0,0,0
S0000719,2026-09-01,Direct,Desktop,1,0,0,0
S0000720,2025-09-26,Organic,Mobile,1,0,0,0
S0000721,2025-02-15,Email,Mobile,1,0,0,0
S0000722,2025-08-25,Organic,Mobile,0,0,0,0
S0000723,2025-02-09,Paid Search,Mobile,0,0,0,0
S0000724,2025-08-02,Organic,Desktop,0,0,0,0
S0000725,2025-07-21,Social,Mobile,1,0,0,0
S0000726,2026-03-17,Paid Search,Desktop,1,0,0,0
S0000727,2025-04-18,Social,Mobile,0,0,0,0
S0000728,2025-04-25,Email,Desktop,1,0,0,0
S0000729,2025-02-21,Organic,Desktop,1,0,0,0
S0000730,2026-02-01,Email,Mobile,1,0,0,0
S0000731,2026-07-31,Social,Mobile,1,1,1,1
S0000732,2025-08-26,Social,Mobile,1,1,1,0
S0000733,2026-08-23,Email,Desktop,1,0,0,0
S0000734,2025-08-02,Direct,Desktop,1,1,1,1
S0000735,2026-03-02,Paid Search,Mobile,1,1,1,1
S0000736,2026-01-31,Organic,Mobile,0,0,0,0
S0000737,2026-08-17,Direct,Mobile,1,1,1,0
S0000738,2025-03-26,Direct,Desktop,1,1,1,1
S0000739,2026-04-23,Organic,Mobile,0,0,0,0
S0000740,2026-03-28,Paid Search,Desktop,1,1,0,0
S0000741,2026-03-27,Organic,Desktop,0,0,0,0
S0000742,2025-01-08,Social,Mobile,1,1,1,1
S0000743,2025-11-26,Paid Search,Mobile,1,1,1,1
S0000744,2026-08-28,Organic,Mobile,1,1,0,0
S0000745,2025-06-05,Paid Search,Tablet,0,0,0,0
S0000746,2025-09-01,Social,Tablet,0,0,0,0
S0000747,2026-03-08,Organic,Mobile,0,0,0,0
S0000748,2026-03-24,Social,Desktop,1,1,1,0
S0000749,2025-10-20,Paid Search,Tablet,1,0,0,0
S0000750,2026-06-09,Paid Search,Mobile,1,0,0,0
S0000751,2026-08-05,Organic,Mobile,0,0,0,0
S0000752,2025-08-09,Paid Search,Desktop,1,1,1,0
S0000753,2026-08-02,Direct,Mobile,1,0,0,0
S0000754,2025-03-05,Direct,Tablet,1,1,0,0
S0000755,2026-07-25,Organic,Mobile,0,0,0,0
S0000756,2025-10-30,Organic,Mobile,1,0,0,0
S0000757,2025-12-18,Social,Desktop,0,0,0,0
S0000758,2025-02-24,Social,Desktop,1,0,0,0
S0000759,2025-01-17,Paid Search,Mobile,0,0,0,0
S0000760,2026-04-15,Direct,Mobile,1,1,1,1
S0000761,2025-04-28,Email,Mobile,1,0,0,0
S0000762,2026-03-18,Direct,Mobile,1,0,0,0
S0000763,2026-05-23,Email,Mobile,1,0,0,0
S0000764,2025-02-12,Organic,Desktop,1,1,0,0
S0000765,2025-08-23,Paid Search,Tablet,1,1,1,0
S0000766,2026-03-06,Organic,Mobile,1,1,1,1
S0000767,2025-08-22,Email,Desktop,1,1,0,0
S0000768,2026-03-21,Paid Search,Mobile,1,1,1,1
S0000769,2025-10-23,Direct,Desktop,1,0,0,0
S0000770,2026-09-01,Social,Desktop,1,1,1,1
S0000771,2025-10-16,Paid Search,Mobile,0,0,0,0
S0000772,2025-10-10,Email,Mobile,1,1,0,0
S0000773,2025-09-15,Paid Search,Mobile,0,0,0,0
S0000774,2026-06-16,Social,Tablet,1,0,0,0
S0000775,2025-09-07,Organic,Tablet,1,1,0,0
S0000776,2026-02-03,Paid Search,Mobile,1,0,0,0
S0000777,2026-06-27,Paid Search,Desktop,1,0,0,0
S0000778,2026-01-10,Direct,Mobile,1,0,0,0
S0000779,2026-07-16,Email,Mobile,1,0,0,0
S0000780,2026-04-21,Paid Search,Desktop,1,0,0,0
S0000781,2025-12-27,Organic,Mobile,1,0,0,0
S0000782,2026-01-26,Direct,Mobile,1,1,0,0
S0000783,2026-07-05,Direct,Tablet,1,0,0,0
S0000784,2025-12-31,Social,Mobile,1,1,0,0
S0000785,2026-01-01,Organic,Mobile,1,1,1,1
S0000786,2025-05-09,Organic,Mobile,1,1,1,1
S0000787,2025-05-15,Organic,Mobile,1,0,0,0
S0000788,2026-01-28,Organic,Mobile,0,0,0,0
S0000789,2025-07-06,Email,Mobile,0,0,0,0
S0000790,2026-01-13,Email,Mobile,0,0,0,0
S0000791,2025-03-16,Paid Search,Mobile,0,0,0,0
S0000792,2025-08-24,Paid Search,Mobile,1,0,0,0
S0000793,2026-03-12,Email,Mobile,0,0,0,0
S0000794,2026-01-13,Direct,Mobile,1,1,1,1
S0000795,2025-04-23,Social,Mobile,1,1,1,0
S0000796,2025-09-29,Social,Mobile,0,0,0,0
S0000797,2026-06-01,Paid Search,Mobile,1,0,0,0
S0000798,2025-02-15,Paid Search,Mobile,1,1,1,1
S0000799,2025-08-05,Paid Search,Mobile,1,0,0,0
S0000800,2026-01-07,Paid Search,Desktop,1,1,1,1
S0000801,2025-03-10,Paid Search,Mobile,1,1,0,0
S0000802,2026-08-29,Organic,Mobile,1,0,0,0
S0000803,2026-01-05,Direct,Mobile,0,0,0,0
S0000804,2026-04-18,Email,Desktop,1,0,0,0
S0000805,2025-07-18,Organic,Mobile,1,0,0,0
S0000806,2025-11-22,Direct,Mobile,0,0,0,0
S0000807,2026-02-05,Email,Mobile,1,0,0,0
S0000808,2025-07-13,Direct,Desktop,1,0,0,0
S0000809,2026-01-10,Paid Search,Desktop,0,0,0,0
S0000810,2025-05-01,Direct,Mobile,0,0,0,0
S0000811,2025-11-27,Social,Mobile,0,0,0,0
S0000812,2025-04-22,Organic,Desktop,1,0,0,0
S0000813,2025-12-19,Paid Search,Mobile,0,0,0,0
S0000814,2025-03-01,Paid Search,Tablet,1,0,0,0
S0000815,2025-07-27,Paid Search,Tablet,1,0,0,0
S0000816,2025-10-23,Email,Desktop,0,0,0,0
S0000817,2026-02-28,Organic,Mobile,0,0,0,0
S0000818,2025-12-31,Direct,Mobile,1,1,1,0
S0000819,2025-07-20,Social,Mobile,0,0,0,0
S0000820,2025-09-18,Social,Mobile,1,0,0,0
S0000821,2025-02-12,Paid Search,Mobile,0,0,0,0
S0000822,2025-09-14,Direct,Mobile,1,0,0,0
S0000823,2026-02-04,Organic,Mobile,1,1,1,1
S0000824,2025-10-08,Direct,Desktop,0,0,0,0
S0000825,2025-12-11,Organic,Mobile,1,0,0,0
S0000826,2026-07-27,Email,Mobile,1,0,0,0
S0000827,2026-01-01,Direct,Mobile,0,0,0,0
S0000828,2025-12-04,Organic,Mobile,0,0,0,0
S0000829,2025-08-07,Direct,Mobile,0,0,0,0
S0000830,2026-05-19,Social,Desktop,0,0,0,0
S0000831,2025-08-18,Paid Search,Desktop,1,0,0,0
S0000832,2025-03-26,Social,Mobile,1,0,0,0
S0000833,2026-03-29,Paid Search,Mobile,0,0,0,0
S0000834,2025-01-30,Social,Mobile,0,0,0,0
S0000835,2025-09-21,Direct,Mobile,1,1,1,1
S0000836,2026-06-24,Paid Search,Mobile,0,0,0,0
S0000837,2026-06-17,Direct,Mobile,1,1,1,0
S0000838,2026-02-06,Social,Mobile,1,0,0,0
S0000839,2025-09-11,Organic,Mobile,1,0,0,0
S0000840,2026-08-05,Social,Mobile,1,1,1,1
S0000841,2025-12-04,Direct,Mobile,1,0,0,0
S0000842,2025-12-31,Paid Search,Mobile,1,0,0,0
S0000843,2025-07-05,Social,Mobile,1,1,1,1
S0000844,2025-05-22,Organic,Mobile,0,0,0,0
S0000845,2025-08-17,Social,Mobile,1,0,0,0
S0000846,2025-02-26,Paid Search,Mobile,1,0,0,0
S0000847,2025-12-08,Email,Desktop,1,1,1,1
S0000848,2025-02-04,Paid Search,Mobile,1,1,1,1
S0000849,2026-04-04,Organic,Mobile,0,0,0,0
S0000850,2025-07-12,Social,Mobile,0,0,0,0
S0000851,2026-04-25,Paid Search,Desktop,1,0,0,0
S0000852,2026-06-22,Paid Search,Mobile,0,0,0,0
S0000853,2026-04-25,Organic,Mobile,1,0,0,0
S0000854,2025-09-26,Social,Mobile,1,0,0,0
S0000855,2025-07-26,Organic,Desktop,0,0,0,0
S0000856,2025-02-07,Direct,Mobile,1,1,1,1
S0000857,2025-07-14,Email,Mobile,0,0,0,0
S0000858,2026-04-09,Email,Desktop,1,0,0,0
S0000859,2025-11-18,Email,Mobile,1,0,0,0
S0000860,2025-02-12,Organic,Desktop,1,0,0,0
S0000861,2026-03-28,Social,Mobile,0,0,0,0
S0000862,2025-05-21,Social,Desktop,1,0,0,0
S0000863,2026-07-05,Organic,Desktop,0,0,0,0
S0000864,2026-02-04,Paid Search,Desktop,0,0,0,0
S0000865,2026-07-08,Social,Mobile,1,1,1,1
S0000866,2026-01-04,Organic,Desktop,1,1,0,0
S0000867,2026-08-08,Direct,Mobile,1,1,1,0
S0000868,2025-08-15,Direct,Mobile,0,0,0,0
S0000869,2025-09-03,Organic,Mobile,1,1,1,1
S0000870,2026-07-14,Paid Search,Desktop,1,1,1,0
S0000871,2025-12-25,Organic,Tablet,1,0,0,0
S0000872,2026-08-15,Organic,Mobile,0,0,0,0
S0000873,2025-03-15,Direct,Mobile,1,1,0,0
S0000874,2025-05-29,Paid Search,Mobile,0,0,0,0
S0000875,2025-09-05,Paid Search,Mobile,1,0,0,0
S0000876,2026-04-18,Social,Mobile,0,0,0,0
S0000877,2025-09-08,Paid Search,Mobile,0,0,0,0
S0000878,2025-05-21,Paid Search,Desktop,0,0,0,0
S0000879,2025-08-22,Email,Mobile,0,0,0,0
S0000880,2025-07-02,Email,Desktop,1,1,1,1
S0000881,2025-10-19,Organic,Desktop,1,0,0,0
S0000882,2025-06-16,Direct,Mobile,1,0,0,0
S0000883,2025-12-19,Organic,Mobile,1,1,0,0
S0000884,2025-09-19,Direct,Mobile,0,0,0,0
S0000885,2026-05-23,Direct,Desktop,1,1,0,0
S0000886,2025-09-18,Organic,Mobile,1,0,0,0
S0000887,2026-03-02,Social,Mobile,1,0,0,0
S0000888,2025-04-03,Social,Mobile,1,1,1,0
S0000889,2025-03-23,Email,Desktop,1,0,0,0
S0000890,2025-08-26,Paid Search,Mobile,1,1,1,1
S0000891,2025-05-22,Paid Search,Desktop,1,1,1,0
S0000892,2025-11-26,Social,Mobile,1,1,1,1
S0000893,2026-08-15,Organic,Desktop,1,0,0,0
S0000894,2025-06-20,Direct,Mobile,0,0,0,0
S0000895,2025-03-13,Direct,Desktop,1,0,0,0
S0000896,2026-06-04,Paid Search,Desktop,1,0,0,0
S0000897,2026-07-21,Paid Search,Desktop,1,0,0,0
S0000898,2026-08-18,Organic,Mobile,1,1,0,0
S0000899,2025-08-28,Email,Mobile,1,0,0,0
S0000900,2026-05-02,Organic,Desktop,0,0,0,0
S0000901,2026-07-04,Social,Mobile,0,0,0,0
S0000902,2026-04-16,Paid Search,Mobile,1,0,0,0
S0000903,2025-08-22,Organic,Mobile,1,0,0,0
S0000904,2026-06-07,Direct,Mobile,1,0,0,0
S0000905,2026-03-30,Email,Mobile,1,0,0,0
S0000906,2026-01-04,Social,Tablet,1,0,0,0
S0000907,2025-06-11,Social,Desktop,1,1,0,0
S0000908,2025-08-10,Email,Desktop,0,0,0,0
S0000909,2025-10-26,Direct,Mobile,1,0,0,0
S0000910,2026-05-31,Organic,Mobile,0,0,0,0
S0000911,2025-12-04,Organic,Mobile,1,1,1,1
S0000912,2025-04-12,Email,Mobile,1,1,0,0
S0000913,2026-02-28,Email,Mobile,0,0,0,0
S0000914,2025-04-19,Organic,Mobile,1,1,1,0
S0000915,2025-06-15,Organic,Desktop,1,0,0,0
S0000916,2025-10-12,Direct,Tablet,0,0,0,0
S0000917,2025-02-07,Paid Search,Mobile,1,1,1,0
S0000918,2025-05-03,Organic,Mobile,0,0,0,0
S0000919,2026-03-11,Social,Mobile,1,0,0,0
S0000920,2025-02-25,Paid Search,Mobile,0,0,0,0
S0000921,2026-08-26,Social,Tablet,1,0,0,0
S0000922,2025-09-30,Organic,Mobile,1,0,0,0
S0000923,2025-05-19,Email,Desktop,1,1,1,1
S0000924,2026-09-01,Social,Mobile,1,0,0,0
S0000925,2025-04-24,Social,Mobile,0,0,0,0
S0000926,2025-07-23,Paid Search,Mobile,0,0,0,0
S0000927,2025-09-16,Paid Search,Mobile,1,0,0,0
S0000928,2025-10-27,Email,Mobile,0,0,0,0
S0000929,2026-04-04,Paid Search,Desktop,1,1,1,1
S0000930,2026-08-09,Social,Mobile,0,0,0,0
S0000931,2026-02-14,Organic,Mobile,1,0,0,0
S0000932,2026-03-09,Paid Search,Mobile,0,0,0,0
S0000933,2025-09-20,Paid Search,Mobile,1,1,1,0
S0000934,2025-01-26,Email,Desktop,0,0,0,0
S0000935,2025-10-25,Organic,Mobile,0,0,0,0
S0000936,2025-09-07,Direct,Mobile,1,0,0,0
S0000937,2025-05-23,Email,Mobile,1,1,1,0
S0000938,2025-12-18,Paid Search,Mobile,0,0,0,0
S0000939,2026-04-17,Direct,Mobile,1,0,0,0
S0000940,2025-09-13,Organic,Mobile,0,0,0,0
S0000941,2025-02-03,Direct,Desktop,1,1,1,1
S0000942,2025-01-01,Organic,Desktop,1,0,0,0
S0000943,2025-03-30,Organic,Desktop,1,0,0,0
S0000944,2025-07-27,Social,Mobile,1,0,0,0
S0000945,2026-03-23,Direct,Mobile,1,0,0,0
S0000946,2025-05-25,Organic,Mobile,1,0,0,0
S0000947,2025-04-01,Organic,Mobile,1,0,0,0
S0000948,2025-10-20,Organic,Mobile,1,0,0,0
S0000949,2025-03-16,Organic,Mobile,1,1,1,1
S0000950,2026-05-30,Social,Desktop,1,0,0,0
S0000951,2026-01-09,Organic,Mobile,0,0,0,0
S0000952,2026-03-28,Direct,Mobile,0,0,0,0
S0000953,2026-05-28,Organic,Mobile,1,0,0,0
S0000954,2025-08-06,Email,Mobile,1,1,0,0
S0000955,2025-12-31,Direct,Mobile,0,0,0,0
