order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_pct,channel,ab_group,returned,gross_revenue,net_revenue,shipping_days,rating
O000270,2025-01-13,C02282,P005,Home & Office,2,13999,0.071,App,variant,0,27998,26010.14,1,4
O000271,2025-01-13,C00069,P012,Beauty,1,1799,0.133,Marketplace,control,0,1799,1559.73,4,4
O000272,2025-01-13,C02216,P005,Home & Office,3,13999,0.124,App,control,0,41997,36789.37,4,4
O000273,2025-01-13,C01461,P007,Fashion,2,3299,0.053,App,variant,0,6598,6248.31,7,4
O000274,2025-01-13,C01455,P008,Fashion,2,1899,0.128,Web,variant,0,3798,3311.86,4,4
O000275,2025-01-13,C02288,P003,Electronics,1,3499,0.149,App,variant,0,3499,2977.65,2,5
O000276,2025-01-13,C01057,P012,Beauty,1,1799,0.082,App,variant,0,1799,1651.48,3,2
O000277,2025-01-13,C01872,P005,Home & Office,1,13999,0.139,Web,variant,0,13999,12053.14,1,4
O000278,2025-01-13,C00069,P007,Fashion,1,3299,0.179,App,control,0,3299,2708.48,1,5
O000279,2025-01-13,C01687,P011,Beauty,1,1299,0.195,Marketplace,control,0,1299,1045.7,3,4
O000280,2025-01-13,C02102,P002,Electronics,1,4999,0.044,App,variant,0,4999,4779.04,4,4
O000281,2025-01-13,C01795,P009,Electronics,3,2199,0.107,Web,variant,0,6597,5891.12,7,4
O000282,2025-01-13,C00818,P003,Electronics,1,3499,0.122,App,control,0,3499,3072.12,4,4
O000283,2025-01-13,C00771,P007,Fashion,1,3299,0.079,App,variant,0,3299,3038.38,2,4
O000284,2025-01-13,C02410,P012,Beauty,1,1799,0.155,App,control,0,1799,1520.16,6,3
O000285,2025-01-13,C02307,P009,Electronics,2,2199,0.083,Web,control,1,4398,0.0,6,2
O000286,2025-01-13,C01824,P009,Electronics,1,2199,0.071,App,variant,0,2199,2042.87,3,4
O000287,2025-01-13,C02232,P003,Electronics,1,3499,0.001,Web,control,0,3499,3495.5,4,5
O000288,2025-01-13,C02374,P002,Electronics,1,4999,0.0,App,control,0,4999,4999.0,3,4
O000289,2025-01-13,C02365,P011,Beauty,1,1299,0.059,App,control,0,1299,1222.36,3,5
O000290,2025-01-13,C01194,P005,Home & Office,1,13999,0.0,App,control,0,13999,13999.0,3,5
O000291,2025-01-13,C00213,P005,Home & Office,1,13999,0.155,App,variant,0,13999,11829.16,7,5
O000292,2025-01-13,C01576,P008,Fashion,1,1899,0.133,Web,variant,0,1899,1646.43,6,4
O000293,2025-01-13,C01359,P006,Home & Office,1,4599,0.121,Web,variant,0,4599,4042.52,3,3
O000294,2025-01-13,C01771,P012,Beauty,2,1799,0.147,App,variant,0,3598,3069.09,4,3
O000295,2025-01-13,C00277,P007,Fashion,1,3299,0.063,App,variant,0,3299,3091.16,2,5
O000296,2025-01-13,C01323,P011,Beauty,1,1299,0.093,Web,control,0,1299,1178.19,5,4
O000297,2025-01-13,C02362,P008,Fashion,1,1899,0.058,Web,control,0,1899,1788.86,5,4
O000298,2025-01-13,C02214,P009,Electronics,1,2199,0.147,App,control,0,2199,1875.75,3,5
O000299,2025-01-13,C02176,P004,Home & Office,2,8999,0.0,App,control,0,17998,17998.0,1,5
O000300,2025-01-13,C01996,P005,Home & Office,1,13999,0.147,App,variant,0,13999,11941.15,4,4
O000301,2025-01-13,C01803,P004,Home & Office,3,8999,0.0,Web,variant,0,26997,26997.0,1,5
O000302,2025-01-13,C00094,P009,Electronics,1,2199,0.068,App,control,0,2199,2049.47,5,4
O000303,2025-01-13,C02043,P012,Beauty,1,1799,0.017,App,variant,0,1799,1768.42,4,5
O000304,2025-01-14,C00630,P002,Electronics,2,4999,0.072,Web,control,0,9998,9278.14,6,4
O000305,2025-01-14,C00099,P008,Fashion,4,1899,0.047,Web,control,1,7596,0.0,3,4
O000306,2025-01-14,C00163,P011,Beauty,1,1299,0.057,Web,variant,0,1299,1224.96,2,5
O000307,2025-01-14,C00042,P007,Fashion,1,3299,0.113,Web,variant,0,3299,2926.21,6,3
O000308,2025-01-14,C00052,P007,Fashion,1,3299,0.093,Web,variant,0,3299,2992.19,6,3
O000309,2025-01-14,C01637,P008,Fashion,1,1899,0.14,App,control,0,1899,1633.14,1,3
O000310,2025-01-14,C01564,P011,Beauty,3,1299,0.105,App,variant,0,3897,3487.82,5,4
O000311,2025-01-14,C00233,P011,Beauty,1,1299,0.0,Web,control,0,1299,1299.0,6,5
O000312,2025-01-14,C02442,P001,Electronics,1,2499,0.221,App,variant,0,2499,1946.72,3,5
O000313,2025-01-14,C02050,P001,Electronics,1,2499,0.0,Web,control,0,2499,2499.0,6,5
O000314,2025-01-14,C02434,P007,Fashion,1,3299,0.099,App,variant,0,3299,2972.4,3,5
O000315,2025-01-14,C01518,P002,Electronics,1,4999,0.124,Marketplace,control,0,4999,4379.12,1,5
O000316,2025-01-14,C00081,P012,Beauty,1,1799,0.098,App,control,0,1799,1622.7,4,3
O000317,2025-01-14,C00703,P004,Home & Office,1,8999,0.068,App,variant,0,8999,8387.07,6,3
O000318,2025-01-14,C00461,P012,Beauty,3,1799,0.169,Web,control,0,5397,4484.91,4,4
O000319,2025-01-14,C00322,P006,Home & Office,1,4599,0.147,Web,variant,0,4599,3922.95,2,3
O000320,2025-01-14,C00185,P005,Home & Office,2,13999,0.079,App,variant,0,27998,25786.16,3,3
O000321,2025-01-14,C02010,P005,Home & Office,1,13999,0.053,Web,variant,0,13999,13257.05,2,4
O000322,2025-01-14,C00411,P011,Beauty,2,1299,0.031,Marketplace,control,0,2598,2517.46,4,3
O000323,2025-01-14,C00626,P006,Home & Office,1,4599,0.036,App,variant,0,4599,4433.44,4,4
O000324,2025-01-14,C02469,P010,Home & Office,4,1599,0.076,App,control,0,6396,5909.9,4,4
O000325,2025-01-14,C02273,P007,Fashion,1,3299,0.0,App,variant,0,3299,3299.0,1,4
O000326,2025-01-14,C01977,P002,Electronics,1,4999,0.08,App,variant,0,4999,4599.08,5,4
O000327,2025-01-14,C01053,P012,Beauty,1,1799,0.128,App,control,1,1799,0.0,6,2
O000328,2025-01-14,C00368,P011,Beauty,3,1299,0.046,App,control,0,3897,3717.74,3,5
O000329,2025-01-14,C01446,P004,Home & Office,2,8999,0.079,Web,variant,0,17998,16576.16,5,4
O000330,2025-01-15,C02169,P007,Fashion,1,3299,0.098,App,control,0,3299,2975.7,3,3
O000331,2025-01-15,C01529,P005,Home & Office,2,13999,0.109,App,variant,0,27998,24946.22,4,4
O000332,2025-01-15,C00121,P011,Beauty,1,1299,0.068,Web,control,0,1299,1210.67,2,5
O000333,2025-01-15,C00781,P012,Beauty,2,1799,0.186,Web,control,0,3598,2928.77,6,5
O000334,2025-01-15,C01748,P010,Home & Office,1,1599,0.08,Web,variant,0,1599,1471.08,7,5
O000335,2025-01-15,C00773,P009,Electronics,1,2199,0.0,App,control,1,2199,0.0,4,3
O000336,2025-01-15,C01495,P006,Home & Office,1,4599,0.057,Marketplace,variant,0,4599,4336.86,2,4
O000337,2025-01-15,C00267,P004,Home & Office,1,8999,0.158,Web,variant,0,8999,7577.16,4,4
O000338,2025-01-15,C01023,P011,Beauty,3,1299,0.153,App,control,1,3897,0.0,3,3
O000339,2025-01-15,C01333,P011,Beauty,1,1299,0.0,Web,variant,0,1299,1299.0,3,3
O000340,2025-01-15,C02335,P012,Beauty,2,1799,0.062,Marketplace,control,0,3598,3374.92,4,4
O000341,2025-01-15,C00875,P010,Home & Office,1,1599,0.048,App,control,0,1599,1522.25,1,4
O000342,2025-01-15,C02447,P004,Home & Office,1,8999,0.127,Web,variant,0,8999,7856.13,2,4
O000343,2025-01-15,C02275,P003,Electronics,2,3499,0.012,App,control,1,6998,0.0,5,3
O000344,2025-01-15,C00262,P006,Home & Office,1,4599,0.174,App,variant,0,4599,3798.77,1,4
O000345,2025-01-15,C01245,P008,Fashion,1,1899,0.0,Web,variant,0,1899,1899.0,4,3
O000346,2025-01-15,C02012,P001,Electronics,1,2499,0.072,App,control,0,2499,2319.07,3,5
O000347,2025-01-15,C01658,P002,Electronics,1,4999,0.008,App,control,0,4999,4959.01,6,4
O000348,2025-01-15,C00846,P004,Home & Office,1,8999,0.119,App,variant,0,8999,7928.12,5,4
O000349,2025-01-15,C00884,P007,Fashion,1,3299,0.0,App,variant,0,3299,3299.0,6,4
O000350,2025-01-15,C00403,P012,Beauty,1,1799,0.07,App,variant,0,1799,1673.07,2,5
O000351,2025-01-15,C00411,P002,Electronics,1,4999,0.069,App,control,0,4999,4654.07,7,4
O000352,2025-01-15,C01970,P011,Beauty,1,1299,0.026,App,control,0,1299,1265.23,2,4
O000353,2025-01-15,C00442,P012,Beauty,1,1799,0.153,App,variant,0,1799,1523.75,6,4
O000354,2025-01-16,C01523,P010,Home & Office,2,1599,0.182,Web,control,0,3198,2615.96,3,5
O000355,2025-01-16,C01640,P012,Beauty,3,1799,0.056,App,variant,0,5397,5094.77,7,4
O000356,2025-01-16,C00361,P008,Fashion,1,1899,0.088,Web,control,0,1899,1731.89,1,4
O000357,2025-01-16,C01986,P003,Electronics,1,3499,0.043,App,variant,0,3499,3348.54,4,3
O000358,2025-01-16,C02477,P002,Electronics,1,4999,0.004,App,variant,1,4999,0.0,7,3
O000359,2025-01-16,C00270,P007,Fashion,1,3299,0.013,Web,variant,0,3299,3256.11,4,3
O000360,2025-01-16,C01080,P011,Beauty,1,1299,0.015,Web,variant,0,1299,1279.51,4,3
O000361,2025-01-16,C01948,P012,Beauty,1,1799,0.155,App,variant,1,1799,0.0,4,3
O000362,2025-01-16,C01162,P010,Home & Office,1,1599,0.106,App,variant,0,1599,1429.51,7,4
O000363,2025-01-16,C02214,P009,Electronics,2,2199,0.023,Web,control,0,4398,4296.85,4,3
O000364,2025-01-16,C01180,P004,Home & Office,1,8999,0.028,Web,variant,0,8999,8747.03,3,4
O000365,2025-01-16,C00237,P002,Electronics,1,4999,0.02,Marketplace,variant,0,4999,4899.02,2,3
O000366,2025-01-16,C02303,P009,Electronics,1,2199,0.0,Web,variant,0,2199,2199.0,5,5
O000367,2025-01-16,C00913,P010,Home & Office,1,1599,0.111,Web,variant,1,1599,0.0,2,2
O000368,2025-01-16,C00895,P005,Home & Office,2,13999,0.072,App,variant,0,27998,25982.14,1,4
O000369,2025-01-16,C00687,P010,Home & Office,1,1599,0.183,App,control,0,1599,1306.38,5,3
O000370,2025-01-16,C00453,P007,Fashion,1,3299,0.0,Web,variant,0,3299,3299.0,3,4
O000371,2025-01-16,C00226,P010,Home & Office,1,1599,0.131,App,variant,1,1599,0.0,2,2
O000372,2025-01-16,C00935,P005,Home & Office,1,13999,0.136,Web,variant,0,13999,12095.14,5,5
O000373,2025-01-16,C00383,P012,Beauty,1,1799,0.144,Marketplace,variant,0,1799,1539.94,5,5
O000374,2025-01-16,C00192,P005,Home & Office,1,13999,0.095,Web,control,0,13999,12669.1,2,5
O000375,2025-01-16,C00351,P006,Home & Office,1,4599,0.135,Web,control,1,4599,0.0,3,3
O000376,2025-01-16,C02457,P005,Home & Office,3,13999,0.098,Web,variant,0,41997,37881.29,1,4
O000377,2025-01-16,C00193,P008,Fashion,4,1899,0.035,Web,variant,0,7596,7330.14,5,4
O000378,2025-01-16,C00626,P011,Beauty,4,1299,0.056,App,control,0,5196,4905.02,1,3
O000379,2025-01-16,C00214,P012,Beauty,1,1799,0.054,App,variant,0,1799,1701.85,3,4
O000380,2025-01-16,C02288,P011,Beauty,1,1299,0.15,Web,control,0,1299,1104.15,6,4
O000381,2025-01-16,C01386,P004,Home & Office,1,8999,0.157,Web,variant,0,8999,7586.16,4,4
O000382,2025-01-16,C01188,P003,Electronics,1,3499,0.129,Web,control,0,3499,3047.63,5,4
O000383,2025-01-16,C01716,P003,Electronics,1,3499,0.084,App,control,0,3499,3205.08,2,4
O000384,2025-01-16,C01806,P002,Electronics,1,4999,0.0,App,variant,0,4999,4999.0,2,5
O000385,2025-01-16,C01809,P008,Fashion,1,1899,0.129,App,variant,0,1899,1654.03,3,5
O000386,2025-01-16,C02165,P007,Fashion,1,3299,0.127,Web,variant,0,3299,2880.03,4,3
O000387,2025-01-16,C01926,P006,Home & Office,1,4599,0.097,App,variant,0,4599,4152.9,2,5
O000388,2025-01-16,C02441,P002,Electronics,1,4999,0.109,App,control,0,4999,4454.11,1,5
O000389,2025-01-17,C01815,P002,Electronics,1,4999,0.031,App,control,0,4999,4844.03,7,4
O000390,2025-01-17,C01990,P010,Home & Office,1,1599,0.059,Web,variant,0,1599,1504.66,3,4
O000391,2025-01-17,C01493,P001,Electronics,1,2499,0.031,App,control,0,2499,2421.53,4,4
O000392,2025-01-17,C00459,P012,Beauty,2,1799,0.071,Web,variant,0,3598,3342.54,4,5
O000393,2025-01-17,C02023,P010,Home & Office,3,1599,0.133,App,variant,0,4797,4159.0,1,4
O000394,2025-01-17,C02053,P002,Electronics,1,4999,0.106,Web,variant,0,4999,4469.11,4,3
O000395,2025-01-17,C00607,P009,Electronics,1,2199,0.017,Web,control,0,2199,2161.62,2,4
O000396,2025-01-17,C02128,P001,Electronics,1,2499,0.19,App,variant,0,2499,2024.19,2,4
O000397,2025-01-17,C02124,P010,Home & Office,3,1599,0.09,App,control,0,4797,4365.27,3,5
O000398,2025-01-17,C00921,P004,Home & Office,1,8999,0.04,App,variant,0,8999,8639.04,5,3
O000399,2025-01-17,C01603,P002,Electronics,2,4999,0.062,Web,control,0,9998,9378.12,7,5
O000400,2025-01-17,C01873,P005,Home & Office,1,13999,0.047,Web,control,0,13999,13341.05,3,4
O000401,2025-01-17,C01205,P010,Home & Office,2,1599,0.094,Web,control,0,3198,2897.39,6,3
O000402,2025-01-17,C01860,P008,Fashion,3,1899,0.001,Marketplace,control,0,5697,5691.3,6,4
O000403,2025-01-17,C02098,P001,Electronics,1,2499,0.098,Web,variant,0,2499,2254.1,3,4
O000404,2025-01-17,C01976,P009,Electronics,1,2199,0.13,Web,control,0,2199,1913.13,2,5
O000405,2025-01-17,C01916,P007,Fashion,2,3299,0.12,App,control,0,6598,5806.24,3,4
O000406,2025-01-17,C00194,P005,Home & Office,2,13999,0.096,App,variant,0,27998,25310.19,3,4
O000407,2025-01-17,C00112,P005,Home & Office,2,13999,0.115,App,control,0,27998,24778.23,3,4
O000408,2025-01-17,C01731,P009,Electronics,2,2199,0.104,App,variant,0,4398,3940.61,4,3
O000409,2025-01-17,C00667,P009,Electronics,2,2199,0.143,Web,control,0,4398,3769.09,4,4
O000410,2025-01-17,C01111,P002,Electronics,3,4999,0.066,App,variant,0,14997,14007.2,4,4
O000411,2025-01-17,C01289,P008,Fashion,1,1899,0.025,App,control,0,1899,1851.52,2,4
O000412,2025-01-17,C01981,P005,Home & Office,1,13999,0.102,App,control,0,13999,12571.1,3,3
O000413,2025-01-17,C01831,P002,Electronics,2,4999,0.145,App,control,0,9998,8548.29,3,4
O000414,2025-01-17,C00269,P009,Electronics,1,2199,0.057,App,control,0,2199,2073.66,4,5
O000415,2025-01-17,C00490,P004,Home & Office,1,8999,0.176,App,variant,1,8999,0.0,2,4
O000416,2025-01-17,C01613,P005,Home & Office,2,13999,0.103,App,control,0,27998,25114.21,2,4
O000417,2025-01-17,C00117,P007,Fashion,1,3299,0.136,Web,variant,1,3299,0.0,3,3
O000418,2025-01-17,C01924,P002,Electronics,1,4999,0.01,App,variant,0,4999,4949.01,4,4
O000419,2025-01-17,C01835,P005,Home & Office,1,13999,0.127,Marketplace,variant,0,13999,12221.13,5,4
O000420,2025-01-17,C02073,P008,Fashion,1,1899,0.108,App,variant,0,1899,1693.91,5,4
O000421,2025-01-17,C00212,P012,Beauty,1,1799,0.207,Marketplace,control,0,1799,1426.61,5,5
O000422,2025-01-17,C00329,P011,Beauty,1,1299,0.111,Web,control,0,1299,1154.81,5,3
O000423,2025-01-17,C01765,P001,Electronics,2,2499,0.119,Web,control,0,4998,4403.24,2,5
O000424,2025-01-17,C00585,P012,Beauty,1,1799,0.031,Web,control,0,1799,1743.23,6,4
O000425,2025-01-18,C01021,P011,Beauty,1,1299,0.099,Web,control,0,1299,1170.4,1,4
O000426,2025-01-18,C01860,P008,Fashion,1,1899,0.149,App,control,0,1899,1616.05,4,3
O000427,2025-01-18,C00056,P002,Electronics,1,4999,0.059,Marketplace,variant,0,4999,4704.06,2,4
O000428,2025-01-18,C00467,P004,Home & Office,2,8999,0.037,Web,variant,0,17998,17332.07,4,5
O000429,2025-01-18,C00044,P011,Beauty,1,1299,0.201,App,control,1,1299,0.0,1,4
O000430,2025-01-18,C01542,P012,Beauty,1,1799,0.063,App,control,0,1799,1685.66,4,4
O000431,2025-01-18,C02463,P003,Electronics,1,3499,0.134,Web,control,0,3499,3030.13,1,4
O000432,2025-01-18,C00879,P002,Electronics,2,4999,0.051,App,variant,0,9998,9488.1,2,5
O000433,2025-01-18,C00499,P010,Home & Office,1,1599,0.054,App,control,0,1599,1512.65,5,4
O000434,2025-01-18,C01376,P010,Home & Office,2,1599,0.073,Marketplace,control,0,3198,2964.55,3,5
O000435,2025-01-18,C02169,P002,Electronics,1,4999,0.114,App,control,0,4999,4429.11,6,3
O000436,2025-01-18,C01584,P010,Home & Office,1,1599,0.15,App,variant,0,1599,1359.15,2,5
O000437,2025-01-18,C00006,P006,Home & Office,1,4599,0.046,Web,variant,0,4599,4387.45,4,3
O000438,2025-01-18,C00037,P003,Electronics,2,3499,0.147,App,control,0,6998,5969.29,6,3
O000439,2025-01-18,C00226,P010,Home & Office,2,1599,0.088,App,variant,1,3198,0.0,3,2
O000440,2025-01-18,C00744,P004,Home & Office,1,8999,0.069,App,variant,0,8999,8378.07,3,5
O000441,2025-01-18,C02419,P004,Home & Office,1,8999,0.114,Web,variant,0,8999,7973.11,7,3
O000442,2025-01-18,C00149,P002,Electronics,1,4999,0.166,App,control,1,4999,0.0,3,4
O000443,2025-01-18,C01258,P004,Home & Office,1,8999,0.111,Web,control,0,8999,8000.11,4,4
O000444,2025-01-18,C00859,P002,Electronics,1,4999,0.036,Web,variant,0,4999,4819.04,6,3
O000445,2025-01-18,C01662,P004,Home & Office,1,8999,0.089,App,variant,1,8999,0.0,1,3
O000446,2025-01-18,C02003,P008,Fashion,1,1899,0.114,Web,variant,0,1899,1682.51,4,5
O000447,2025-01-18,C00091,P009,Electronics,1,2199,0.044,App,control,0,2199,2102.24,4,5
O000448,2025-01-18,C02115,P004,Home & Office,2,8999,0.097,App,variant,0,17998,16252.19,3,5
O000449,2025-01-18,C01753,P004,Home & Office,3,8999,0.037,App,variant,0,26997,25998.11,4,5
O000450,2025-01-18,C02082,P007,Fashion,1,3299,0.118,Web,control,0,3299,2909.72,5,4
O000451,2025-01-18,C02227,P001,Electronics,1,2499,0.168,Web,variant,1,2499,0.0,3,3
O000452,2025-01-18,C00149,P007,Fashion,1,3299,0.075,Web,variant,0,3299,3051.58,3,4
O000453,2025-01-19,C00640,P009,Electronics,1,2199,0.125,Web,control,1,2199,0.0,2,4
O000454,2025-01-19,C01947,P004,Home & Office,1,8999,0.141,Web,variant,0,8999,7730.14,7,3
O000455,2025-01-19,C02460,P002,Electronics,1,4999,0.054,App,variant,0,4999,4729.05,1,4
O000456,2025-01-19,C02052,P004,Home & Office,2,8999,0.105,Marketplace,variant,0,17998,16108.21,3,4
O000457,2025-01-19,C01845,P002,Electronics,1,4999,0.148,App,variant,1,4999,0.0,4,3
O000458,2025-01-19,C00304,P010,Home & Office,1,1599,0.178,Web,control,0,1599,1314.38,2,5
O000459,2025-01-19,C02010,P007,Fashion,1,3299,0.063,App,control,0,3299,3091.16,3,4
O000460,2025-01-19,C02277,P006,Home & Office,1,4599,0.012,Web,control,0,4599,4543.81,3,4
O000461,2025-01-19,C02097,P012,Beauty,1,1799,0.115,App,variant,0,1799,1592.12,5,4
O000462,2025-01-19,C01728,P011,Beauty,1,1299,0.094,App,control,0,1299,1176.89,5,5
O000463,2025-01-19,C00107,P002,Electronics,1,4999,0.082,App,control,0,4999,4589.08,3,4
O000464,2025-01-19,C00196,P006,Home & Office,3,4599,0.049,App,variant,0,13797,13120.95,3,4
O000465,2025-01-19,C00265,P009,Electronics,1,2199,0.133,Web,control,0,2199,1906.53,1,5
O000466,2025-01-19,C00360,P011,Beauty,1,1299,0.045,Web,variant,0,1299,1240.54,3,5
O000467,2025-01-19,C01144,P008,Fashion,2,1899,0.039,App,variant,0,3798,3649.88,3,5
O000468,2025-01-19,C02450,P009,Electronics,1,2199,0.072,Web,variant,0,2199,2040.67,3,3
O000469,2025-01-19,C00796,P005,Home & Office,1,13999,0.136,App,control,0,13999,12095.14,3,4
O000470,2025-01-19,C01705,P010,Home & Office,1,1599,0.0,App,control,0,1599,1599.0,2,4
O000471,2025-01-19,C01855,P002,Electronics,1,4999,0.019,App,variant,0,4999,4904.02,2,5
O000472,2025-01-19,C00541,P005,Home & Office,1,13999,0.031,App,control,0,13999,13565.03,3,3
O000473,2025-01-19,C00685,P010,Home & Office,1,1599,0.199,Web,variant,0,1599,1280.8,3,5
O000474,2025-01-19,C01809,P003,Electronics,1,3499,0.097,App,control,0,3499,3159.6,2,4
O000475,2025-01-19,C01024,P011,Beauty,1,1299,0.017,Web,control,0,1299,1276.92,4,4
O000476,2025-01-19,C00401,P004,Home & Office,2,8999,0.072,Web,control,0,17998,16702.14,2,5
O000477,2025-01-19,C01519,P007,Fashion,3,3299,0.126,App,control,0,9897,8649.98,1,4
O000478,2025-01-19,C02459,P002,Electronics,1,4999,0.2,App,control,0,4999,3999.2,4,4
O000479,2025-01-19,C01428,P006,Home & Office,1,4599,0.0,App,variant,0,4599,4599.0,2,5
O000480,2025-01-19,C02350,P011,Beauty,1,1299,0.016,Web,control,0,1299,1278.22,1,5
O000481,2025-01-19,C00581,P001,Electronics,1,2499,0.06,App,control,0,2499,2349.06,2,2
O000482,2025-01-19,C01696,P010,Home & Office,1,1599,0.062,App,control,0,1599,1499.86,6,4
O000483,2025-01-19,C02117,P003,Electronics,2,3499,0.061,Web,control,0,6998,6571.12,2,5
O000484,2025-01-19,C01982,P011,Beauty,1,1299,0.073,Marketplace,control,0,1299,1204.17,5,4
O000485,2025-01-20,C00726,P007,Fashion,1,3299,0.202,Web,variant,0,3299,2632.6,5,3
O000486,2025-01-20,C02497,P011,Beauty,2,1299,0.004,App,variant,0,2598,2587.61,5,4
O000487,2025-01-20,C01587,P012,Beauty,1,1799,0.09,Web,variant,0,1799,1637.09,4,3
O000488,2025-01-20,C00335,P005,Home & Office,1,13999,0.114,App,control,0,13999,12403.11,2,4
O000489,2025-01-20,C02302,P012,Beauty,1,1799,0.0,App,control,0,1799,1799.0,5,4
O000490,2025-01-20,C00955,P008,Fashion,1,1899,0.166,Web,variant,0,1899,1583.77,4,5
O000491,2025-01-20,C00732,P007,Fashion,2,3299,0.071,Web,variant,1,6598,0.0,4,4
O000492,2025-01-20,C01308,P007,Fashion,1,3299,0.015,App,variant,0,3299,3249.52,4,5
O000493,2025-01-20,C00145,P001,Electronics,1,2499,0.173,App,variant,0,2499,2066.67,2,4
O000494,2025-01-20,C01698,P001,Electronics,1,2499,0.121,Web,control,0,2499,2196.62,3,4
O000495,2025-01-20,C01851,P006,Home & Office,1,4599,0.047,Web,variant,0,4599,4382.85,7,4
O000496,2025-01-20,C01752,P008,Fashion,1,1899,0.124,Web,control,0,1899,1663.52,6,3
O000497,2025-01-20,C02242,P003,Electronics,3,3499,0.103,App,variant,0,10497,9415.81,3,4
O000498,2025-01-20,C02139,P008,Fashion,2,1899,0.0,Web,control,0,3798,3798.0,7,4
O000499,2025-01-20,C00265,P008,Fashion,1,1899,0.0,App,control,0,1899,1899.0,1,5
O000500,2025-01-20,C02387,P001,Electronics,1,2499,0.1,App,control,0,2499,2249.1,3,5
O000501,2025-01-20,C02212,P011,Beauty,1,1299,0.0,Web,variant,0,1299,1299.0,4,4
O000502,2025-01-21,C01593,P005,Home & Office,3,13999,0.14,App,control,0,41997,36117.42,4,3
O000503,2025-01-21,C02423,P009,Electronics,1,2199,0.0,Web,control,0,2199,2199.0,5,4
O000504,2025-01-21,C01056,P011,Beauty,2,1299,0.135,App,variant,0,2598,2247.27,5,5
O000505,2025-01-21,C00731,P010,Home & Office,2,1599,0.165,Web,variant,1,3198,0.0,4,3
O000506,2025-01-21,C01716,P010,Home & Office,1,1599,0.109,Web,variant,0,1599,1424.71,7,3
O000507,2025-01-21,C00472,P011,Beauty,1,1299,0.0,App,variant,0,1299,1299.0,4,4
O000508,2025-01-21,C00064,P012,Beauty,1,1799,0.147,Web,variant,0,1799,1534.55,1,5
O000509,2025-01-21,C00096,P003,Electronics,1,3499,0.054,App,variant,1,3499,0.0,4,4
O000510,2025-01-21,C00109,P009,Electronics,1,2199,0.077,App,control,0,2199,2029.68,5,3
O000511,2025-01-21,C00854,P011,Beauty,1,1299,0.035,Web,control,0,1299,1253.53,6,4
O000512,2025-01-21,C02171,P009,Electronics,1,2199,0.181,App,variant,0,2199,1800.98,3,5
O000513,2025-01-21,C01969,P001,Electronics,1,2499,0.091,Marketplace,variant,0,2499,2271.59,1,4
O000514,2025-01-21,C00746,P002,Electronics,1,4999,0.056,Web,control,0,4999,4719.06,2,5
O000515,2025-01-21,C00736,P003,Electronics,2,3499,0.16,App,control,0,6998,5878.32,6,5
O000516,2025-01-21,C01403,P004,Home & Office,2,8999,0.133,Marketplace,control,0,17998,15604.27,7,5
O000517,2025-01-21,C00123,P012,Beauty,2,1799,0.012,App,variant,0,3598,3554.82,2,4
O000518,2025-01-21,C02030,P005,Home & Office,1,13999,0.1,Web,control,0,13999,12599.1,4,4
O000519,2025-01-21,C02165,P005,Home & Office,1,13999,0.093,App,control,0,13999,12697.09,3,5
O000520,2025-01-21,C01314,P010,Home & Office,1,1599,0.0,App,variant,0,1599,1599.0,4,4
